,HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS
5783,Leeds,Charlton,H,10,8,8,5,1.2265758091993184,1.037037037037037,0.9382716049382716,1.2947189097103917
5784,Leicester,Man United,A,4,5,6,7,0.9540034071550255,1.1358024691358024,1.4814814814814814,0.6473594548551959
5785,Man City,Bradford,H,10,2,5,6,0.6814310051107325,1.5308641975308641,0.4938271604938271,1.3969335604770017
5786,Sunderland,Chelsea,H,11,2,5,0,0.817717206132879,0.7901234567901233,1.1851851851851851,0.8517887563884157
5787,Derby,Liverpool,A,0,11,4,3,0.7836456558773424,1.1851851851851851,1.5308641975308641,0.8517887563884157
5788,Middlesbrough,Newcastle,A,2,8,6,6,0.6132879045996592,1.1358024691358024,0.8888888888888887,1.1243611584327087
5789,Bradford,Ipswich,A,3,3,9,1,0.6814310051107325,1.4320987654320987,1.2839506172839505,0.9199318568994889
5790,Charlton,Middlesbrough,H,2,6,5,6,1.0562180579216354,0.9382716049382716,1.2839506172839505,0.7155025553662692
5791,Chelsea,Coventry,H,19,3,10,0,1.4991482112436116,0.9876543209876542,1.0864197530864197,1.362862010221465
5792,Liverpool,Leicester,H,11,3,10,9,1.362862010221465,0.6913580246913579,0.5432098765432098,0.9540034071550255
5793,Man United,Leeds,H,14,0,12,4,1.6695059625212947,0.5925925925925926,1.3827160493827158,0.7495741056218058
5794,Newcastle,Everton,A,4,4,5,4,0.8858603066439523,0.8395061728395061,0.7901234567901233,1.090289608177172
5795,Tottenham,Derby,H,8,7,7,4,1.0562180579216354,0.7901234567901233,0.6913580246913579,1.192504258943782
5796,West Ham,Arsenal,A,3,5,5,4,0.817717206132879,0.9876543209876542,0.8888888888888887,0.8517887563884157
5797,Aston Villa,Sunderland,D,4,3,7,3,0.9199318568994889,0.9876543209876542,1.0864197530864197,0.8517887563884157
5798,Southampton,Man City,A,6,4,9,3,0.9199318568994889,1.0864197530864197,1.037037037037037,1.1584327086882453
5799,Arsenal,Man City,H,14,2,10,4,1.533219761499148,0.6419753086419753,1.037037037037037,1.1584327086882453
5800,Aston Villa,Charlton,H,7,4,9,6,0.9199318568994889,0.9876543209876542,0.9382716049382716,1.2947189097103917
5801,Chelsea,Tottenham,H,7,3,2,3,1.4991482112436116,0.9876543209876542,0.7901234567901233,1.2947189097103917
5802,Ipswich,Middlesbrough,H,11,3,6,1,1.0562180579216354,0.7407407407407407,1.2839506172839505,0.7155025553662692
5803,Leicester,Derby,H,5,2,7,3,0.9540034071550255,1.1358024691358024,0.6913580246913579,1.192504258943782
5804,Man United,Southampton,H,8,5,7,7,1.6695059625212947,0.5925925925925926,0.6419753086419753,0.8858603066439523
5805,Sunderland,Coventry,H,7,4,1,3,0.817717206132879,0.7901234567901233,1.0864197530864197,1.362862010221465
5806,West Ham,Newcastle,H,4,5,3,8,0.817717206132879,0.9876543209876542,0.8888888888888887,1.1243611584327087
5807,Bradford,Leeds,D,6,9,5,9,0.6814310051107325,1.4320987654320987,1.3827160493827158,0.7495741056218058
5808,Liverpool,Everton,H,8,7,9,6,1.362862010221465,0.6913580246913579,0.7901234567901233,1.090289608177172
5809,Charlton,Bradford,H,7,8,3,6,1.0562180579216354,0.9382716049382716,0.4938271604938271,1.3969335604770017
5810,Coventry,Man United,A,2,6,3,9,0.47700170357751276,1.1358024691358024,1.4814814814814814,0.6473594548551959
5811,Leeds,Liverpool,H,7,8,7,7,1.2265758091993184,1.037037037037037,1.5308641975308641,0.8517887563884157
5812,Man City,Leicester,A,3,2,9,4,0.6814310051107325,1.5308641975308641,0.5432098765432098,0.9540034071550255
5813,Middlesbrough,Arsenal,A,3,8,5,8,0.6132879045996592,1.1358024691358024,0.8888888888888887,0.8517887563884157
5814,Newcastle,Ipswich,H,6,5,7,4,0.8858603066439523,0.8395061728395061,1.2839506172839505,0.9199318568994889
5815,Southampton,Chelsea,H,4,4,7,7,0.9199318568994889,1.0864197530864197,1.1851851851851851,0.8517887563884157
5816,Tottenham,Sunderland,H,6,3,8,7,1.0562180579216354,0.7901234567901233,1.0864197530864197,0.8517887563884157
5817,Everton,Aston Villa,A,6,1,6,2,0.9880749574105622,1.3333333333333333,0.9382716049382716,0.7836456558773424
5818,Derby,West Ham,D,2,6,6,1,0.7836456558773424,1.1851851851851851,1.037037037037037,1.0221465076660987
5819,Arsenal,Derby,D,9,2,10,0,1.533219761499148,0.6419753086419753,0.6913580246913579,1.192504258943782
5820,Aston Villa,Tottenham,H,6,2,10,1,0.9199318568994889,0.9876543209876542,0.7901234567901233,1.2947189097103917
5821,Bradford,Everton,A,6,4,3,3,0.6814310051107325,1.4320987654320987,0.7901234567901233,1.090289608177172
5822,Ipswich,Charlton,H,13,4,13,3,1.0562180579216354,0.7407407407407407,0.9382716049382716,1.2947189097103917
5823,Leicester,Newcastle,D,4,1,0,3,0.9540034071550255,1.1358024691358024,0.8888888888888887,1.1243611584327087
5824,Man United,Middlesbrough,H,11,1,10,0,1.6695059625212947,0.5925925925925926,1.2839506172839505,0.7155025553662692
5825,Sunderland,Southampton,D,5,5,7,4,0.817717206132879,0.7901234567901233,0.6419753086419753,0.8858603066439523
5826,West Ham,Man City,H,11,5,7,5,0.817717206132879,0.9876543209876542,1.037037037037037,1.1584327086882453
5827,Chelsea,Leeds,D,7,3,3,2,1.4991482112436116,0.9876543209876542,1.3827160493827158,0.7495741056218058
5828,Liverpool,Coventry,H,13,5,7,1,1.362862010221465,0.6913580246913579,1.0864197530864197,1.362862010221465
5829,Charlton,Chelsea,H,6,3,4,5,1.0562180579216354,0.9382716049382716,1.1851851851851851,0.8517887563884157
5830,Derby,Bradford,H,3,4,2,4,0.7836456558773424,1.1851851851851851,0.4938271604938271,1.3969335604770017
5831,Everton,Arsenal,H,2,2,3,5,0.9880749574105622,1.3333333333333333,0.8888888888888887,0.8517887563884157
5832,Leeds,West Ham,A,6,3,2,2,1.2265758091993184,1.037037037037037,1.037037037037037,1.0221465076660987
5833,Man City,Man United,A,4,4,10,11,0.6814310051107325,1.5308641975308641,1.4814814814814814,0.6473594548551959
5834,Middlesbrough,Leicester,A,4,7,6,2,0.6132879045996592,1.1358024691358024,0.5432098765432098,0.9540034071550255
5835,Newcastle,Sunderland,A,9,6,1,4,0.8858603066439523,0.8395061728395061,1.0864197530864197,0.8517887563884157
5836,Southampton,Aston Villa,H,3,3,3,3,0.9199318568994889,1.0864197530864197,0.9382716049382716,0.7836456558773424
5837,Tottenham,Liverpool,H,4,4,6,5,1.0562180579216354,0.7901234567901233,1.5308641975308641,0.8517887563884157
5838,Coventry,Ipswich,A,5,4,5,5,0.47700170357751276,1.1358024691358024,1.2839506172839505,0.9199318568994889
5839,Charlton,Sunderland,A,2,3,7,8,1.0562180579216354,0.9382716049382716,1.0864197530864197,0.8517887563884157
5840,Coventry,Aston Villa,D,2,4,6,1,0.47700170357751276,1.1358024691358024,0.9382716049382716,0.7836456558773424
5841,Derby,Man United,A,0,7,3,9,0.7836456558773424,1.1851851851851851,1.4814814814814814,0.6473594548551959
5842,Everton,Chelsea,H,5,6,1,4,0.9880749574105622,1.3333333333333333,1.1851851851851851,0.8517887563884157
5843,Man City,Ipswich,A,4,4,6,5,0.6814310051107325,1.5308641975308641,1.2839506172839505,0.9199318568994889
5844,Middlesbrough,Bradford,D,9,5,6,4,0.6132879045996592,1.1358024691358024,0.4938271604938271,1.3969335604770017
5845,Southampton,West Ham,A,5,8,6,10,0.9199318568994889,1.0864197530864197,1.037037037037037,1.0221465076660987
5846,Tottenham,Leicester,H,7,5,5,8,1.0562180579216354,0.7901234567901233,0.5432098765432098,0.9540034071550255
5847,Leeds,Arsenal,H,6,3,8,4,1.2265758091993184,1.037037037037037,0.8888888888888887,0.8517887563884157
5848,Newcastle,Liverpool,H,6,9,5,11,0.8858603066439523,0.8395061728395061,1.5308641975308641,0.8517887563884157
5849,Arsenal,Southampton,H,12,5,16,8,1.533219761499148,0.6419753086419753,0.6419753086419753,0.8858603066439523
5850,Aston Villa,Newcastle,D,4,5,8,2,0.9199318568994889,0.9876543209876542,0.8888888888888887,1.1243611584327087
5851,Bradford,Coventry,H,6,7,9,8,0.6814310051107325,1.4320987654320987,1.0864197530864197,1.362862010221465
5852,Ipswich,Derby,A,5,3,6,1,1.0562180579216354,0.7407407407407407,0.6913580246913579,1.192504258943782
5853,Leicester,Leeds,H,5,4,0,6,0.9540034071550255,1.1358024691358024,1.3827160493827158,0.7495741056218058
5854,Liverpool,Charlton,H,3,2,6,5,1.362862010221465,0.6913580246913579,0.9382716049382716,1.2947189097103917
5855,Man United,Tottenham,H,8,3,7,5,1.6695059625212947,0.5925925925925926,0.7901234567901233,1.2947189097103917
5856,West Ham,Middlesbrough,H,6,3,7,5,0.817717206132879,0.9876543209876542,1.2839506172839505,0.7155025553662692
5857,Chelsea,Man City,H,7,5,7,10,1.4991482112436116,0.9876543209876542,1.037037037037037,1.1584327086882453
5858,Sunderland,Everton,H,11,2,8,4,0.817717206132879,0.7901234567901233,0.7901234567901233,1.090289608177172
5859,Arsenal,Newcastle,H,10,1,5,2,1.533219761499148,0.6419753086419753,0.8888888888888887,1.1243611584327087
5860,Bradford,Tottenham,D,6,4,7,2,0.6814310051107325,1.4320987654320987,0.7901234567901233,1.2947189097103917
5861,Charlton,Man United,D,8,8,9,6,1.0562180579216354,0.9382716049382716,1.4814814814814814,0.6473594548551959
5862,Chelsea,Derby,H,10,3,3,6,1.4991482112436116,0.9876543209876542,0.6913580246913579,1.192504258943782
5863,Man City,Everton,H,9,4,5,13,0.6814310051107325,1.5308641975308641,0.7901234567901233,1.090289608177172
5864,Southampton,Leeds,H,3,5,2,10,0.9199318568994889,1.0864197530864197,1.3827160493827158,0.7495741056218058
5865,Sunderland,Middlesbrough,H,5,5,5,3,0.817717206132879,0.7901234567901233,1.2839506172839505,0.7155025553662692
5866,West Ham,Aston Villa,D,5,4,4,4,0.817717206132879,0.9876543209876542,0.9382716049382716,0.7836456558773424
5867,Coventry,Leicester,H,5,1,8,10,0.47700170357751276,1.1358024691358024,0.5432098765432098,0.9540034071550255
5868,Liverpool,Ipswich,A,5,6,8,5,1.362862010221465,0.6913580246913579,1.2839506172839505,0.9199318568994889
5869,Aston Villa,Man City,D,5,4,5,4,0.9199318568994889,0.9876543209876542,1.037037037037037,1.1584327086882453
5870,Derby,Coventry,H,3,5,3,5,0.7836456558773424,1.1851851851851851,1.0864197530864197,1.362862010221465
5871,Everton,West Ham,D,5,4,9,7,0.9880749574105622,1.3333333333333333,1.037037037037037,1.0221465076660987
5872,Ipswich,Southampton,H,7,4,6,1,1.0562180579216354,0.7407407407407407,0.6419753086419753,0.8858603066439523
5873,Leeds,Sunderland,H,8,6,8,5,1.2265758091993184,1.037037037037037,1.0864197530864197,0.8517887563884157
5874,Leicester,Charlton,H,5,8,5,5,0.9540034071550255,1.1358024691358024,0.9382716049382716,1.2947189097103917
5875,Middlesbrough,Chelsea,H,4,3,3,5,0.6132879045996592,1.1358024691358024,1.1851851851851851,0.8517887563884157
5876,Newcastle,Bradford,H,6,3,4,3,0.8858603066439523,0.8395061728395061,0.4938271604938271,1.3969335604770017
5877,Man United,Liverpool,A,4,4,9,2,1.6695059625212947,0.5925925925925926,1.5308641975308641,0.8517887563884157
5878,Tottenham,Arsenal,D,4,10,3,7,1.0562180579216354,0.7901234567901233,0.8888888888888887,0.8517887563884157
5879,Coventry,Southampton,D,5,2,8,6,0.47700170357751276,1.1358024691358024,0.6419753086419753,0.8858603066439523
5880,Charlton,Everton,H,7,4,13,6,1.0562180579216354,0.9382716049382716,0.7901234567901233,1.090289608177172
5881,Chelsea,Bradford,H,8,1,5,4,1.4991482112436116,0.9876543209876542,0.4938271604938271,1.3969335604770017
5882,Derby,Newcastle,H,5,4,2,3,0.7836456558773424,1.1851851851851851,0.8888888888888887,1.1243611584327087
5883,Leeds,Aston Villa,A,5,5,10,2,1.2265758091993184,1.037037037037037,0.9382716049382716,0.7836456558773424
5884,Leicester,West Ham,H,6,4,6,5,0.9540034071550255,1.1358024691358024,1.037037037037037,1.0221465076660987
5885,Liverpool,Arsenal,H,6,6,6,3,1.362862010221465,0.6913580246913579,0.8888888888888887,0.8517887563884157
5886,Man United,Ipswich,H,4,3,11,3,1.6695059625212947,0.5925925925925926,1.2839506172839505,0.9199318568994889
5887,Sunderland,Man City,H,5,3,8,6,0.817717206132879,0.7901234567901233,1.037037037037037,1.1584327086882453
5888,Tottenham,Middlesbrough,D,8,0,8,4,1.0562180579216354,0.7901234567901233,1.2839506172839505,0.7155025553662692
5889,Arsenal,Leicester,H,15,2,14,0,1.533219761499148,0.6419753086419753,0.5432098765432098,0.9540034071550255
5890,Aston Villa,Man United,A,3,3,2,4,0.9199318568994889,0.9876543209876542,1.4814814814814814,0.6473594548551959
5891,Bradford,Sunderland,A,3,11,9,8,0.6814310051107325,1.4320987654320987,1.0864197530864197,0.8517887563884157
5892,Everton,Coventry,A,9,5,5,2,0.9880749574105622,1.3333333333333333,1.0864197530864197,1.362862010221465
5893,Ipswich,Chelsea,D,13,4,8,2,1.0562180579216354,0.7407407407407407,1.1851851851851851,0.8517887563884157
5894,Man City,Derby,D,7,3,7,7,0.6814310051107325,1.5308641975308641,0.6913580246913579,1.192504258943782
5895,Middlesbrough,Liverpool,H,2,5,2,6,0.6132879045996592,1.1358024691358024,1.5308641975308641,0.8517887563884157
5896,Newcastle,Leeds,H,4,5,7,2,0.8858603066439523,0.8395061728395061,1.3827160493827158,0.7495741056218058
5897,West Ham,Charlton,H,10,8,5,8,0.817717206132879,0.9876543209876542,0.9382716049382716,1.2947189097103917
5898,Southampton,Tottenham,H,6,2,4,4,0.9199318568994889,1.0864197530864197,0.7901234567901233,1.2947189097103917
5899,Arsenal,Sunderland,D,9,7,11,1,1.533219761499148,0.6419753086419753,1.0864197530864197,0.8517887563884157
5900,Ipswich,Tottenham,H,9,3,10,5,1.0562180579216354,0.7407407407407407,0.7901234567901233,1.2947189097103917
5901,Man City,Charlton,A,1,8,7,4,0.6814310051107325,1.5308641975308641,0.9382716049382716,1.2947189097103917
5902,Middlesbrough,Coventry,D,6,3,4,3,0.6132879045996592,1.1358024691358024,1.0864197530864197,1.362862010221465
5903,Newcastle,Man United,D,4,6,6,3,0.8858603066439523,0.8395061728395061,1.4814814814814814,0.6473594548551959
5904,Southampton,Derby,H,5,5,7,6,0.9199318568994889,1.0864197530864197,0.6913580246913579,1.192504258943782
5905,Charlton,Arsenal,H,4,5,6,12,1.0562180579216354,0.9382716049382716,0.8888888888888887,0.8517887563884157
5906,Chelsea,Aston Villa,H,5,3,2,5,1.4991482112436116,0.9876543209876542,0.9382716049382716,0.7836456558773424
5907,Coventry,Man City,D,9,5,12,8,0.47700170357751276,1.1358024691358024,1.037037037037037,1.1584327086882453
5908,Derby,Everton,H,3,6,5,11,0.7836456558773424,1.1851851851851851,0.7901234567901233,1.090289608177172
5909,Leeds,Middlesbrough,D,5,3,5,1,1.2265758091993184,1.037037037037037,1.2839506172839505,0.7155025553662692
5910,Leicester,Bradford,A,3,4,5,3,0.9540034071550255,1.1358024691358024,0.4938271604938271,1.3969335604770017
5911,Liverpool,Southampton,H,8,3,15,2,1.362862010221465,0.6913580246913579,0.6419753086419753,0.8858603066439523
5912,Man United,West Ham,H,12,5,8,2,1.6695059625212947,0.5925925925925926,1.037037037037037,1.0221465076660987
5913,Sunderland,Ipswich,H,9,3,4,3,0.817717206132879,0.7901234567901233,1.2839506172839505,0.9199318568994889
5914,Tottenham,Newcastle,H,10,4,9,6,1.0562180579216354,0.7901234567901233,0.8888888888888887,1.1243611584327087
5915,Arsenal,Chelsea,D,8,8,10,3,1.533219761499148,0.6419753086419753,1.1851851851851851,0.8517887563884157
5916,Aston Villa,Liverpool,A,1,6,1,4,0.9199318568994889,0.9876543209876542,1.5308641975308641,0.8517887563884157
5917,Bradford,Man United,A,3,11,1,9,0.6814310051107325,1.4320987654320987,1.4814814814814814,0.6473594548551959
5918,Everton,Tottenham,D,8,1,9,0,0.9880749574105622,1.3333333333333333,0.7901234567901233,1.2947189097103917
5919,Man City,Leeds,A,3,6,4,5,0.6814310051107325,1.5308641975308641,1.3827160493827158,0.7495741056218058
5920,Middlesbrough,Derby,H,8,3,4,5,0.6132879045996592,1.1358024691358024,0.6913580246913579,1.192504258943782
5921,Newcastle,Coventry,H,6,5,2,7,0.8858603066439523,0.8395061728395061,1.0864197530864197,1.362862010221465
5922,Southampton,Charlton,D,6,4,9,3,0.9199318568994889,1.0864197530864197,0.9382716049382716,1.2947189097103917
5923,West Ham,Sunderland,A,6,5,9,6,0.817717206132879,0.9876543209876542,1.0864197530864197,0.8517887563884157
5924,Ipswich,Leicester,H,9,3,8,1,1.0562180579216354,0.7407407407407407,0.5432098765432098,0.9540034071550255
5925,Chelsea,Ipswich,H,10,2,11,1,1.4991482112436116,0.9876543209876542,1.2839506172839505,0.9199318568994889
5926,Coventry,Everton,A,5,4,15,3,0.47700170357751276,1.1358024691358024,0.7901234567901233,1.090289608177172
5927,Derby,Man City,D,3,4,5,4,0.7836456558773424,1.1851851851851851,1.037037037037037,1.1584327086882453
5928,Leeds,Newcastle,A,5,7,16,1,1.2265758091993184,1.037037037037037,0.8888888888888887,1.1243611584327087
5929,Leicester,Arsenal,D,0,4,1,9,0.9540034071550255,1.1358024691358024,0.8888888888888887,0.8517887563884157
5930,Liverpool,Middlesbrough,D,7,2,7,3,1.362862010221465,0.6913580246913579,1.2839506172839505,0.7155025553662692
5931,Man United,Aston Villa,H,7,3,7,3,1.6695059625212947,0.5925925925925926,0.9382716049382716,0.7836456558773424
5932,Tottenham,Southampton,D,4,6,6,0,1.0562180579216354,0.7901234567901233,0.6419753086419753,0.8858603066439523
5933,Sunderland,Bradford,D,6,3,8,7,0.817717206132879,0.7901234567901233,0.4938271604938271,1.3969335604770017
5934,Charlton,West Ham,D,3,3,0,5,1.0562180579216354,0.9382716049382716,1.037037037037037,1.0221465076660987
5935,Aston Villa,Leeds,A,4,3,5,3,0.9199318568994889,0.9876543209876542,1.3827160493827158,0.7495741056218058
5936,Arsenal,Bradford,H,8,2,6,3,1.533219761499148,0.6419753086419753,0.4938271604938271,1.3969335604770017
5937,Charlton,Derby,H,9,3,9,3,1.0562180579216354,0.9382716049382716,0.6913580246913579,1.192504258943782
5938,Chelsea,Newcastle,H,4,2,7,2,1.4991482112436116,0.9876543209876542,0.8888888888888887,1.1243611584327087
5939,Everton,Middlesbrough,D,8,3,9,1,0.9880749574105622,1.3333333333333333,1.2839506172839505,0.7155025553662692
5940,Leeds,Coventry,H,6,1,9,2,1.2265758091993184,1.037037037037037,1.0864197530864197,1.362862010221465
5941,Man City,Liverpool,D,2,3,5,11,0.6814310051107325,1.5308641975308641,1.5308641975308641,0.8517887563884157
5942,Southampton,Leicester,H,5,3,3,3,0.9199318568994889,1.0864197530864197,0.5432098765432098,0.9540034071550255
5943,Sunderland,Man United,A,2,7,3,2,0.817717206132879,0.7901234567901233,1.4814814814814814,0.6473594548551959
5944,West Ham,Tottenham,D,6,6,9,4,0.817717206132879,0.9876543209876542,0.7901234567901233,1.2947189097103917
5945,Bradford,Aston Villa,A,2,6,3,4,0.6814310051107325,1.4320987654320987,0.9382716049382716,0.7836456558773424
5946,Coventry,Arsenal,A,4,6,3,7,0.47700170357751276,1.1358024691358024,0.8888888888888887,0.8517887563884157
5947,Derby,Sunderland,H,3,5,3,4,0.7836456558773424,1.1851851851851851,1.0864197530864197,0.8517887563884157
5948,Ipswich,Leeds,A,6,3,3,4,1.0562180579216354,0.7407407407407407,1.3827160493827158,0.7495741056218058
5949,Leicester,Chelsea,H,5,4,2,7,0.9540034071550255,1.1358024691358024,1.1851851851851851,0.8517887563884157
5950,Liverpool,West Ham,H,10,3,5,3,1.362862010221465,0.6913580246913579,1.037037037037037,1.0221465076660987
5951,Man United,Everton,H,1,1,2,5,1.6695059625212947,0.5925925925925926,0.7901234567901233,1.090289608177172
5952,Middlesbrough,Man City,D,6,3,4,2,0.6132879045996592,1.1358024691358024,1.037037037037037,1.1584327086882453
5953,Tottenham,Charlton,D,3,2,2,3,1.0562180579216354,0.7901234567901233,0.9382716049382716,1.2947189097103917
5954,Everton,Leeds,D,4,5,4,7,0.9880749574105622,1.3333333333333333,1.3827160493827158,0.7495741056218058
5955,Arsenal,Ipswich,H,10,3,11,3,1.533219761499148,0.6419753086419753,1.2839506172839505,0.9199318568994889
5956,Aston Villa,Middlesbrough,D,4,3,7,4,0.9199318568994889,0.9876543209876542,1.2839506172839505,0.7155025553662692
5957,Chelsea,Man United,D,4,6,3,8,1.4991482112436116,0.9876543209876542,1.4814814814814814,0.6473594548551959
